api_player_id,card_id,player_name,season,club,league,current_pool,goals,assists,minutes,rt,verified_position,confidence,evidence
50940,166415,Nani,1819,Sporting CP,PRT,CAM,7,4,1350,68,Winger,medium,Sporting return: LW (1350 min)
25644,153294,P. Herrmann,1920,Borussia Mönchengladbach,BL,CAM,6,5,1452,68,Winger,medium,Gladbach's veteran RW
2214,159714,R. Del Castillo,1819,Rennes,L1,CAM,0,3,1338,48,Winger,low,Rennes wide rotation (1338 min)
2214,158872,R. Del Castillo,2021,Rennes,L1,CAM,0,5,637,55,Winger,low,637 fringe min; wide when used
2214,158423,R. Del Castillo,2122,Stade Brestois 29,L1,CAM,0,6,983,59,Winger,low,Brest wide rotation (983 min)
2214,156806,R. Del Castillo,2526,Stade Brestois 29,L1,CAM,9,3,2643,68,Winger,low,Brest's wide man through the autumn; spring half beyond reliable coverage
22095,160440,R. Hamouma,1617,Saint Etienne,L1,CAM,7,5,1967,68,Winger,medium,ASSE wide forward (L/R)
30488,146210,R. Orsolini,2021,Bologna,SA,CAM,7,3,1757,68,Winger,medium,Bologna's RW
107,159713,S. Diop,1819,Monaco,L1,CAM,0,NR,742,21,UNSURE,UNSURE,742 fringe teenage minutes; no citable data
107,158888,S. Diop,2021,Monaco,L1,CAM,7,1,2034,68,CAM,low,Kovac's Monaco: left AM/10 - advanced plurality
50205,184370,S. Eduok,1617,Kasımpaşa,TR,CAM,4,2,1695,61,Winger,low,Eduok: LW per Turkish league records
50205,184312,S. Eduok,1718,Kasımpaşa,TR,CAM,7,2,1592,68,Winger,low,Same LW role; 7 goals
879,159484,S. Mavididi,1920,Dijon,L1,CAM,5,1,1393,57,Winger,low,Dijon LW (1393 min)
879,158667,S. Mavididi,2122,Montpellier,L1,CAM,8,3,2313,68,Winger,medium,Montpellier's LW; 8 goals
879,158223,S. Mavididi,2223,Montpellier,L1,CAM,4,2,1284,55,Winger,low,LW (1284 min)
879,131037,S. Mavididi,2425,Leicester,PL,CAM,4,1,1615,55,Winger,medium,Leicester LW
41112,166005,Trincão,1920,SC Braga,PRT,CAM,8,5,1606,68,Winger,medium,Braga RW before Barcelona move
20633,160533,J. Cabot,1617,Lorient,L1,CAM,5,4,1269,67,Winger,low,Lorient RW (1269 min); pre-dates his wing-back conversion
976,153921,K. Bellarabi,1718,Bayer Leverkusen,BL,CAM,1,3,1143,46,Winger,low,Injury-hit 1143 min; RW when fit
976,153549,K. Bellarabi,1819,Bayer Leverkusen,BL,CAM,5,4,1060,67,Winger,medium,Leverkusen RW (1060 min)
976,153163,K. Bellarabi,1920,Bayer Leverkusen,BL,CAM,4,5,1426,63,Winger,medium,RW rotation (1426 min)
976,152767,K. Bellarabi,2021,Bayer Leverkusen,BL,CAM,0,NR,789,21,Winger,low,789 fringe min; RW
976,152381,K. Bellarabi,2122,Bayer Leverkusen,BL,CAM,3,2,685,53,Winger,low,685 fringe min; RW
30480,148127,Ladislav Krejčí I,1617,Bologna,SA,CAM,1,8,2785,67,Winger,medium,"The elder Krejci (winger, b.1992 - file's 'I' suffix + ID): Bologna LW, 8 assists"
1910,160669,M. Lopez,1617,Marseille,L1,CAM,3,7,2185,67,CM,medium,Marseille's teenage deep playmaker/8
1910,160232,M. Lopez,1718,Marseille,L1,CAM,0,1,1372,33,CM,low,"Reduced role (1372 min), same central profile"
